Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2005-03-10,4.04,4.05,3.61,3.61,3.74256410256,3900.0,15.0,14596.0,3800.0,97.44,0.44,-0.43
2005-03-09,4.45,4.45,3.6,3.98,3.88596283116,12645.0,48.0,49138.0,12120.0,95.85,0.85,-0.47
2005-03-08,4.3,4.35,3.7,4.0,3.97631053682,19038.0,57.0,75701.0,15985.0,83.96,0.65,-0.3
2005-03-07,4.27,4.27,3.8,4.01,4.08250266999,33708.0,115.0,137613.0,28274.0,83.88,0.47,-0.26
2005-03-04,3.0,3.56,2.81,3.56,3.4237414966,14700.0,44.0,50329.0,13885.0,94.46,0.75,0.56
2005-03-03,3.3,3.34,3.16,3.19,3.29763157895,3800.0,18.0,12531.0,3700.0,97.37,0.18,-0.11
2005-03-02,3.17,3.17,2.7,2.82,2.97473417228,10251.0,46.0,30494.0,10251.0,100.0,0.47,-0.35
2005-03-01,3.0,3.7,3.0,3.27,3.38275862069,5800.0,26.0,19620.0,5600.0,96.55,0.7,0.27
2005-02-28,4.44,4.44,3.5,3.59,3.78603254068,19975.0,53.0,75626.0,16575.0,82.98,0.94,-0.85
2005-02-25,3.9,3.9,3.6,3.9,3.89871396513,23172.0,63.0,90341.0,23170.0,99.99,0.3,0.0
2005-02-24,3.0,3.25,3.0,3.25,3.21652989449,8530.0,55.0,27437.0,8030.0,94.14,0.25,0.25
2005-02-23,3.25,3.25,2.7,2.71,2.93836065574,6100.0,18.0,17924.0,5300.0,86.89,0.55,-0.54
2005-02-22,3.6,3.7,3.2,3.25,3.46551724138,5800.0,31.0,20100.0,5400.0,93.1,0.5,-0.35
2005-02-21,3.3,3.38,3.11,3.38,3.23181818182,3300.0,17.0,10665.0,3300.0,100.0,0.27,0.08
2005-02-18,3.1,3.35,2.9,3.11,3.026011201,16070.0,24.0,48628.0,16070.0,100.0,0.45,0.01
2005-02-17,3.15,3.15,2.76,2.99,2.93366058906,14260.0,38.0,41834.0,13730.0,96.28,0.39,-0.16
2005-02-16,3.0,3.0,2.8,2.93,2.98333333333,4500.0,4.0,13425.0,4300.0,95.56,0.2,-0.07
2005-02-15,2.7,2.9,2.7,2.82,2.81923076923,2600.0,10.0,7330.0,2600.0,100.0,0.2,0.12
2005-02-14,2.51,2.9,2.51,2.85,2.69047619048,2100.0,6.0,5650.0,2100.0,100.0,0.39,0.34
2005-02-11,2.85,3.0,2.85,3.0,2.98611111111,1800.0,14.0,5375.0,1800.0,100.0,0.15,0.15
2005-02-10,3.2,3.2,2.8,3.15,3.05,6200.0,9.0,18910.0,6200.0,100.0,0.4,-0.05
2005-02-09,3.0,3.2,3.0,3.12,3.04234042553,14100.0,21.0,42897.0,10700.0,75.89,0.2,0.12
2005-02-08,3.0,3.1,3.0,3.1,3.05181818182,5500.0,14.0,16785.0,5500.0,100.0,0.1,0.1
2005-02-07,2.7,2.9,2.7,2.81,2.82962962963,2700.0,7.0,7640.0,2700.0,100.0,0.2,0.11
2005-02-04,3.0,3.1,2.75,2.75,2.9266972095,2401.0,13.0,7027.0,2401.0,100.0,0.35,-0.25
2005-02-03,2.87,2.87,2.87,2.87,2.87,1000.0,1.0,2870.0,1000.0,100.0,0.0,0.0
2005-02-02,2.5,2.7,2.5,2.7,2.64285714286,700.0,6.0,1850.0,700.0,100.0,0.2,0.2
2005-02-01,2.55,2.9,2.55,2.9,2.68333333333,3000.0,5.0,8050.0,3000.0,100.0,0.35,0.35
2005-01-31,2.7,2.7,2.25,2.63,2.58782608696,2300.0,5.0,5952.0,2200.0,95.65,0.45,-0.07
2005-01-28,2.7,2.7,2.7,2.7,2.7,1000.0,1.0,2700.0,1000.0,100.0,0.0,0.0
2005-01-27,2.0,2.25,2.0,2.25,2.05714285714,1400.0,4.0,2880.0,1300.0,92.86,0.25,0.25
2005-01-25,2.25,2.5,2.01,2.01,2.18571428571,3500.0,15.0,7650.0,3000.0,85.71,0.49,-0.24
2005-01-24,2.6,2.6,2.5,2.5,2.56666666667,3000.0,2.0,7700.0,3000.0,100.0,0.1,-0.1
2005-01-20,2.9,3.25,2.9,2.9,3.03461538462,2600.0,19.0,7890.0,2600.0,100.0,0.35,0.0
2005-01-19,3.14,3.4,2.75,3.35,3.05451763282,28101.0,65.0,85835.0,8101.0,28.83,0.65,0.21
2005-01-18,2.45,2.84,2.45,2.84,2.77915194346,2830.0,5.0,7865.0,2389.0,84.42,0.39,0.39
2005-01-17,3.17,3.2,2.28,2.37,2.47786627335,101700.0,48.0,251999.0,1200.0,1.18,0.92,-0.8
2005-01-14,3.05,3.05,2.75,2.75,2.86683333333,6000.0,27.0,17201.0,6000.0,100.0,0.3,-0.3
2005-01-13,2.65,3.2,2.65,2.91,2.88805298013,18875.0,61.0,54512.0,11100.0,58.81,0.55,0.26
2005-01-12,4.54,4.54,3.04,3.04,3.42251572327,31800.0,77.0,108836.0,29248.0,91.97,1.5,-1.5
2005-01-11,3.79,3.79,3.79,3.79,3.79,10200.0,17.0,38658.0,10200.0,100.0,0.0,0.0
2005-01-10,3.16,3.16,3.16,3.16,3.16,2800.0,7.0,8848.0,2800.0,100.0,0.0,0.0
2005-01-07,2.55,2.64,2.55,2.64,2.63653846154,2600.0,6.0,6855.0,2600.0,100.0,0.09,0.09
2005-01-06,2.15,2.2,1.8,2.2,2.16356638871,3118.0,10.0,6746.0,3118.0,100.0,0.4,0.05
2005-01-05,1.24,1.84,1.24,1.84,1.74547008547,5850.0,10.0,10211.0,5050.0,86.32,0.6,0.6
2005-01-04,1.88,1.9,1.54,1.54,1.88501628664,6140.0,25.0,11574.0,6140.0,100.0,0.36,-0.34
2005-01-03,1.51,1.69,1.51,1.59,1.53764705882,1700.0,6.0,2614.0,1500.0,88.24,0.18,0.08
2004-12-31,1.6,1.9,1.59,1.6,1.69,3300.0,12.0,5577.0,3060.0,92.73,0.31,0.0
2004-12-30,1.6,1.6,1.6,1.6,1.6,480.0,1.0,768.0,480.0,100.0,0.0,0.0
2004-12-29,1.35,1.35,1.35,1.35,1.35,500.0,1.0,675.0,500.0,100.0,0.0,0.0
2004-12-07,1.6,1.74,1.59,1.66,1.63333333333,30.0,3.0,49.0,10.0,33.33,0.15,0.06
2004-11-18,1.45,1.45,1.45,1.45,1.45,500.0,5.0,725.0,500.0,100.0,0.0,0.0
2004-11-17,1.38,1.38,1.38,1.38,1.37254901961,102.0,3.0,140.0,102.0,100.0,0.0,0.0
2004-11-16,1.19,1.19,1.19,1.19,1.19,100.0,3.0,119.0,100.0,100.0,0.0,0.0
2004-11-11,1.05,1.05,1.0,1.0,1.04166666667,1200.0,3.0,1250.0,1200.0,100.0,0.05,-0.05
2004-11-10,1.05,1.2,1.05,1.2,1.184,500.0,2.0,592.0,500.0,100.0,0.15,0.15
2004-11-09,1.45,1.5,1.05,1.05,1.33483870968,1550.0,9.0,2069.0,1200.0,77.42,0.45,-0.4
2004-11-08,1.58,1.58,1.06,1.3,1.11122807018,2850.0,8.0,3167.0,2850.0,100.0,0.52,-0.28
2004-11-05,1.32,1.32,1.32,1.32,1.32,50.0,1.0,66.0,50.0,100.0,0.0,0.0
2004-11-04,1.14,1.14,1.1,1.1,1.10666666667,600.0,2.0,664.0,600.0,100.0,0.04,-0.04
2004-11-02,0.97,0.97,0.65,0.97,0.863333333333,1500.0,3.0,1295.0,1000.0,66.67,0.32,0.0
2004-10-29,0.82,0.82,0.81,0.81,0.815,1000.0,2.0,815.0,1000.0,100.0,0.01,-0.01
2004-10-28,1.0,1.0,1.0,1.0,1.0,2500.0,3.0,2500.0,2500.0,100.0,0.0,0.0
2004-10-26,1.0,1.0,1.0,1.0,1.0,500.0,1.0,500.0,500.0,100.0,0.0,0.0
2004-10-21,0.92,0.92,0.92,0.92,0.92,100.0,1.0,92.0,100.0,100.0,0.0,0.0
2004-10-20,1.05,1.05,1.05,1.05,1.05,200.0,1.0,210.0,200.0,100.0,0.0,0.0
2004-10-19,1.0,1.0,1.0,1.0,1.0,2100.0,3.0,2100.0,2100.0,100.0,0.0,0.0
2004-09-02,1.24,1.24,1.24,1.24,1.24,200.0,2.0,248.0,200.0,100.0,0.0,0.0
2004-09-01,1.1,1.1,1.1,1.1,1.1,500.0,1.0,550.0,500.0,100.0,0.0,0.0
2004-08-31,1.25,1.25,1.25,1.25,1.25,500.0,1.0,625.0,500.0,100.0,0.0,0.0
2004-08-24,1.25,1.25,1.25,1.25,1.25,9700.0,10.0,12125.0,9700.0,100.0,0.0,0.0
2004-07-29,1.05,1.05,1.05,1.05,1.05,400.0,1.0,420.0,400.0,100.0,0.0,0.0
2004-07-21,1.3,1.3,1.3,1.3,1.3,500.0,1.0,650.0,500.0,100.0,0.0,0.0
2004-04-01,1.32,1.32,1.32,1.32,1.32,500.0,1.0,660.0,,,0.0,0.0
2004-01-15,1.64,1.64,1.64,1.64,1.64,1000.0,1.0,1640.0,,,0.0,0.0
2004-01-08,1.99,2.0,1.4,1.4,1.79666666667,1500.0,7.0,2695.0,,,0.6,-0.59
2004-01-07,1.74,1.74,1.74,1.74,1.74,2000.0,3.0,3480.0,,,0.0,0.0
2004-01-06,1.69,1.69,1.69,1.69,1.69,300.0,1.0,507.0,,,0.0,0.0
2004-01-05,1.46,1.46,1.46,1.46,1.46,300.0,1.0,438.0,,,0.0,0.0
2004-01-02,1.22,1.22,1.22,1.22,1.22,1000.0,1.0,1220.0,,,0.0,0.0
2004-01-01,1.02,1.02,1.02,1.02,1.0,1.0,1.0,1.0,,,0.0,0.0
2003-12-30,0.9,0.9,0.85,0.85,0.8598,5000.0,18.0,4299.0,,,0.05,-0.05
2003-12-26,0.98,0.98,0.98,0.98,0.98,100.0,1.0,98.0,,,0.0,0.0
2003-12-23,1.21,1.21,1.21,1.21,1.0,1.0,1.0,1.0,,,0.0,0.0
2003-12-17,1.26,1.5,1.26,1.5,1.28181818182,1100.0,2.0,1410.0,,,0.24,0.24
2003-12-16,1.26,1.26,1.25,1.25,1.255,2000.0,7.0,2510.0,,,0.01,-0.01
2003-12-12,1.55,1.99,1.55,1.55,1.54966887417,302.0,4.0,468.0,,,0.44,0.0
2003-12-09,2.0,2.5,1.93,1.93,2.00538668719,2599.0,9.0,5212.0,,,0.57,-0.07
2003-12-03,2.41,2.41,2.41,2.41,2.41,100.0,1.0,241.0,,,0.0,0.0
2003-11-05,3.0,3.0,3.0,3.0,3.0,50.0,1.0,150.0,,,0.0,0.0
2003-10-25,3.51,3.51,3.51,3.51,3.51,500.0,4.0,1755.0,,,0.0,0.0
2003-09-24,2.95,2.95,2.95,2.95,2.95,200.0,1.0,590.0,,,0.0,0.0
2003-09-22,3.5,3.5,3.5,3.5,3.5,200.0,1.0,700.0,,,0.0,0.0
2003-09-18,4.0,4.09,4.0,4.09,4.04666666667,150.0,35.0,607.0,,,0.09,0.09
2003-09-17,3.4,3.44,3.4,3.44,3.42,100.0,3.0,342.0,,,0.04,0.04
2003-09-16,2.8,2.87,2.8,2.87,2.83,100.0,2.0,283.0,,,0.07,0.07
2003-09-11,3.44,3.44,2.4,2.4,2.92,100.0,2.0,292.0,,,1.04,-1.04
2003-09-08,2.99,2.99,2.99,2.99,2.98,50.0,1.0,149.0,,,0.0,0.0
2003-09-05,2.89,2.89,2.89,2.89,2.88,50.0,1.0,144.0,,,0.0,0.0
2003-09-02,2.6,2.6,2.6,2.6,2.6,50.0,1.0,130.0,,,0.0,0.0
2003-09-01,2.35,2.35,2.35,2.35,2.34,50.0,1.0,117.0,,,0.0,0.0
2003-08-28,2.4,2.4,2.0,2.0,2.04814814815,1350.0,4.0,2765.0,,,0.4,-0.4
2003-08-27,2.25,2.25,2.25,2.25,2.24,50.0,1.0,112.0,,,0.0,0.0
2003-08-26,1.95,1.95,1.95,1.95,1.95,200.0,1.0,390.0,,,0.0,0.0
2003-08-25,1.95,1.95,1.95,1.95,1.94992481203,6650.0,10.0,12967.0,,,0.0,0.0
2003-08-22,1.95,2.0,1.95,1.95,1.95860869565,5750.0,16.0,11262.0,,,0.05,0.0
2003-08-21,1.95,1.95,1.95,1.95,1.94,50.0,1.0,97.0,,,0.0,0.0
2003-08-20,1.85,1.85,1.85,1.85,1.84,50.0,1.0,92.0,,,0.0,0.0
2003-08-19,1.7,1.7,1.7,1.7,1.7,100.0,1.0,170.0,,,0.0,0.0
2003-08-18,1.75,1.75,1.75,1.75,1.74,50.0,1.0,87.0,,,0.0,0.0
2003-08-14,1.55,1.55,1.5,1.5,1.50454545455,5500.0,3.0,8275.0,,,0.05,-0.05
2003-08-13,1.6,1.6,1.53,1.53,1.58,700.0,2.0,1106.0,,,0.07,-0.07
2003-08-12,1.9,1.9,1.9,1.9,1.9,400.0,3.0,760.0,,,0.0,0.0
2003-07-21,1.6,1.6,1.6,1.6,1.6,10700.0,3.0,17120.0,,,0.0,0.0
2003-07-18,1.9,1.9,1.6,1.6,1.71538461538,1300.0,2.0,2230.0,,,0.3,-0.3
2003-07-17,1.79,1.79,1.6,1.6,1.65411764706,1700.0,8.0,2812.0,,,0.19,-0.19
2003-07-16,1.5,1.5,1.5,1.5,1.5,2300.0,13.0,3450.0,,,0.0,0.0
2003-07-15,1.25,1.25,1.25,1.25,1.24666666667,150.0,1.0,187.0,,,0.0,0.0
2003-07-14,1.5,1.5,1.5,1.5,1.5,50.0,1.0,75.0,,,0.0,0.0
2003-07-10,1.25,1.25,1.25,1.25,1.25,200.0,1.0,250.0,,,0.0,0.0
2003-07-08,1.5,1.5,1.5,1.5,1.5,1100.0,3.0,1650.0,,,0.0,0.0
2003-07-04,1.2,1.25,1.2,1.25,1.22857142857,700.0,2.0,860.0,,,0.05,0.05
2003-07-03,1.05,1.05,1.05,1.05,1.05,100.0,1.0,105.0,,,0.0,0.0
2003-06-11,0.91,0.91,0.91,0.91,0.91,300.0,3.0,273.0,,,0.0,0.0
2003-06-06,1.0,1.0,1.0,1.0,1.0,800.0,2.0,800.0,,,0.0,0.0
2003-06-05,0.97,0.97,0.97,0.97,0.8,5.0,1.0,4.0,,,0.0,0.0
2003-05-15,1.2,1.2,1.2,1.2,1.2,50.0,1.0,60.0,,,0.0,0.0
2003-02-20,1.05,1.05,1.05,1.05,1.05,100.0,1.0,105.0,,,0.0,0.0
2003-02-17,0.9,0.9,0.9,0.9,0.9,2000.0,4.0,1800.0,,,0.0,0.0
2003-01-20,0.75,0.75,0.75,0.75,0.74,50.0,1.0,37.0,,,0.0,0.0
2003-01-14,0.75,0.75,0.75,0.75,0.74,50.0,1.0,37.0,,,0.0,0.0
2003-01-13,0.85,0.85,0.85,0.85,0.85,100.0,1.0,85.0,,,0.0,0.0
2003-01-10,1.0,1.0,1.0,1.0,1.0,100.0,1.0,100.0,,,0.0,0.0
2003-01-09,1.2,1.2,1.2,1.2,1.2,100.0,1.0,120.0,,,0.0,0.0
2003-01-07,0.8,1.1,0.8,1.1,0.814285714286,2100.0,2.0,1710.0,,,0.3,0.3
2002-12-09,0.95,0.95,0.95,0.95,0.8,5.0,1.0,4.0,,,0.0,0.0
2002-12-06,0.8,0.8,0.8,0.8,0.8,1500.0,1.0,1200.0,,,0.0,0.0
2002-12-04,0.9,0.9,0.9,0.9,0.9,500.0,1.0,450.0,,,0.0,0.0
2002-12-03,0.8,0.8,0.75,0.75,0.7875,2000.0,3.0,1575.0,,,0.05,-0.05
2002-12-02,0.9,0.9,0.9,0.9,0.9,2000.0,1.0,1800.0,,,0.0,0.0
2002-11-29,1.1,1.1,1.1,1.1,1.1,1000.0,1.0,1100.0,,,0.0,0.0
2002-11-28,1.35,1.35,1.35,1.35,1.35,600.0,1.0,810.0,,,0.0,0.0
2002-11-27,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,,,0.0,0.0
2002-10-23,1.35,1.95,1.35,1.95,1.6,10.0,3.0,16.0,,,0.6,0.6
2002-09-30,1.65,1.65,1.65,1.65,1.65,500.0,2.0,825.0,,,0.0,0.0
2002-09-18,1.65,1.65,1.65,1.65,1.65,500.0,1.0,825.0,,,0.0,0.0
2002-08-30,2.0,2.0,1.4,1.4,1.5,2.0,2.0,3.0,,,0.6,-0.6
2002-08-29,1.7,1.7,1.7,1.7,1.68,25.0,1.0,42.0,,,0.0,0.0
2002-07-25,2.1,2.1,2.1,2.1,2.1,200.0,1.0,420.0,,,0.0,0.0
2002-07-10,2.0,2.0,2.0,2.0,2.0,300.0,1.0,600.0,,,0.0,0.0
2002-07-09,2.4,2.45,2.4,2.4,2.43333333333,1500.0,3.0,3650.0,,,0.05,0.0
2002-07-08,2.25,2.25,2.25,2.25,2.25,500.0,1.0,1125.0,,,0.0,0.0
2002-07-05,1.9,1.9,1.9,1.9,1.9,500.0,1.0,950.0,,,0.0,0.0
2002-07-04,1.85,1.85,1.65,1.65,1.71818181818,1100.0,3.0,1890.0,,,0.2,-0.2
2002-07-03,2.0,2.0,2.0,2.0,2.0,100.0,1.0,200.0,,,0.0,0.0
2002-07-01,1.7,1.7,1.7,1.7,1.69899665552,299.0,1.0,508.0,,,0.0,0.0
2002-06-28,1.8,1.8,1.8,1.8,1.8,100.0,1.0,180.0,,,0.0,0.0
2002-06-27,2.15,2.15,2.15,2.15,2.15,500.0,2.0,1075.0,,,0.0,0.0
2002-06-26,2.65,2.65,2.65,2.65,2.65,300.0,2.0,795.0,,,0.0,0.0
2002-06-25,3.3,3.3,3.3,3.3,3.3,500.0,1.0,1650.0,,,0.0,0.0
2002-06-24,3.2,3.2,3.2,3.2,3.2,500.0,1.0,1600.0,,,0.0,0.0
2002-06-12,3.7,3.7,3.2,3.2,3.0,2.0,2.0,6.0,,,0.5,-0.5
2002-06-11,3.1,3.1,3.1,3.1,3.1,100.0,1.0,310.0,,,0.0,0.0
2002-06-10,3.85,3.85,3.85,3.85,3.84,50.0,1.0,192.0,,,0.0,0.0
2002-06-07,4.75,4.75,4.75,4.75,4.0,1.0,1.0,4.0,,,0.0,0.0
2002-06-06,4.25,4.25,4.25,4.25,4.25,500.0,1.0,2125.0,,,0.0,0.0
2002-05-31,4.2,4.2,4.2,4.2,4.0,1.0,1.0,4.0,,,0.0,0.0
2002-05-17,3.8,3.8,3.8,3.8,3.0,1.0,1.0,3.0,,,0.0,0.0
2002-05-16,4.0,4.0,2.75,3.4,3.33333333333,3.0,3.0,10.0,,,1.25,-0.6
2002-05-15,3.4,3.4,3.4,3.4,3.4,50.0,1.0,170.0,,,0.0,0.0
2002-04-25,5.0,5.0,4.2,4.2,4.6,200.0,2.0,920.0,,,0.8,-0.8
2002-04-22,5.2,5.2,5.2,5.2,5.2,200.0,1.0,1040.0,,,0.0,0.0
2002-04-19,4.8,5.75,4.8,5.75,5.2,10.0,2.0,52.0,,,0.95,0.95
2002-03-04,4.8,4.8,4.8,4.8,4.8,100.0,1.0,480.0,,,0.0,0.0
2002-02-20,4.0,4.0,4.0,4.0,4.0,100.0,1.0,400.0,,,0.0,0.0
2002-02-06,3.35,3.35,3.35,3.35,3.35,100.0,1.0,335.0,,,0.0,0.0
2001-11-26,2.8,2.8,2.8,2.8,2.8,100.0,1.0,280.0,,,0.0,0.0
2001-11-13,2.25,2.25,2.25,2.25,2.25,100.0,1.0,225.0,,,0.0,0.0
2001-10-23,1.8,1.8,1.8,1.8,1.8,100.0,1.0,180.0,,,0.0,0.0
2001-07-19,1.4,1.5,1.4,1.45,1.43,1000.0,10.0,1430.0,,,0.1,0.05
2001-07-13,1.4,1.7,1.4,1.7,1.55,200.0,2.0,310.0,,,0.3,0.3
2001-07-05,1.4,1.4,1.4,1.4,1.4,100.0,1.0,140.0,,,0.0,0.0
2001-06-12,1.15,1.15,1.15,1.15,1.15,100.0,1.0,115.0,,,0.0,0.0
2001-03-16,0.95,0.95,0.95,0.95,0.95,400.0,1.0,380.0,,,0.0,0.0
2001-01-19,0.95,0.95,0.95,0.95,0.95,500.0,1.0,475.0,,,0.0,0.0
2001-01-15,1.8,1.8,1.2,1.2,1.3,600.0,2.0,780.0,,,0.6,-0.6
2001-01-11,1.55,1.55,1.55,1.55,1.55,500.0,1.0,775.0,,,0.0,0.0
2001-01-03,2.0,2.0,2.0,2.0,2.0,200.0,2.0,400.0,,,0.0,0.0
2001-01-02,2.5,2.5,2.5,2.5,2.5,100.0,1.0,250.0,,,0.0,0.0
2001-01-01,3.15,3.15,3.15,3.15,3.15,100.0,1.0,315.0,,,0.0,0.0
2000-12-26,3.25,3.25,3.25,3.25,3.25,100.0,1.0,325.0,,,0.0,0.0
2000-12-11,3.7,3.7,3.7,3.7,3.7,100.0,1.0,370.0,,,0.0,0.0
2000-11-29,3.0,3.0,3.0,3.0,3.0,100.0,1.0,300.0,,,0.0,0.0
2000-11-23,2.45,2.45,2.45,2.45,2.45,100.0,1.0,245.0,,,0.0,0.0
2000-09-19,2.0,2.0,2.0,2.0,2.0,1000.0,1.0,2000.0,,,0.0,0.0
2000-09-15,2.5,2.5,2.5,2.5,2.5,500.0,1.0,1250.0,,,0.0,0.0
2000-09-14,2.1,2.1,2.1,2.1,2.1,100.0,1.0,210.0,,,0.0,0.0
2000-09-13,2.1,2.1,2.1,2.1,2.1,100.0,1.0,210.0,,,0.0,0.0
2000-07-20,1.7,1.7,1.7,1.7,1.7,100.0,1.0,170.0,,,0.0,0.0
2000-06-26,1.5,1.5,1.5,1.5,1.5,100.0,1.0,150.0,,,0.0,0.0
2000-06-22,1.6,1.6,1.6,1.6,1.6,1800.0,7.0,2880.0,,,0.0,0.0
2000-06-02,2.0,2.0,2.0,2.0,2.0,100.0,1.0,200.0,,,0.0,0.0
2000-05-22,1.9,1.9,1.9,1.9,1.9,200.0,1.0,380.0,,,0.0,0.0
2000-05-19,2.4,2.4,2.4,2.4,2.4,200.0,1.0,480.0,,,0.0,0.0
2000-05-18,2.4,2.4,2.0,2.0,2.2,200.0,2.0,440.0,,,0.4,-0.4
2000-05-04,2.0,2.0,2.0,2.0,2.0,100.0,1.0,200.0,,,0.0,0.0
2000-04-13,2.65,2.65,2.65,2.65,2.65,500.0,1.0,1325.0,,,0.0,0.0
2000-04-10,2.2,2.4,2.2,2.4,2.34615384615,1300.0,3.0,3050.0,,,0.2,0.2
2000-04-07,2.0,2.0,2.0,2.0,2.0,2500.0,1.0,5000.0,,,0.0,0.0
2000-04-06,2.0,2.0,2.0,2.0,2.0,1000.0,2.0,2000.0,,,0.0,0.0
2000-04-05,2.2,2.5,2.2,2.5,2.48571428571,2100.0,2.0,5220.0,,,0.3,0.3
2000-04-04,2.6,2.6,2.6,2.6,2.6,100.0,1.0,260.0,,,0.0,0.0
2000-04-03,2.4,2.5,2.4,2.5,2.4375,800.0,2.0,1950.0,,,0.1,0.1
2000-03-30,2.5,2.5,2.5,2.5,2.5,500.0,1.0,1250.0,,,0.0,0.0
2000-03-29,2.5,2.5,2.15,2.15,2.40925925926,2700.0,6.0,6505.0,,,0.35,-0.35
2000-03-28,2.75,2.85,2.75,2.85,2.8,200.0,2.0,560.0,,,0.1,0.1
2000-03-27,2.5,2.5,2.5,2.5,2.5,800.0,2.0,2000.0,,,0.0,0.0
2000-03-24,2.9,2.95,2.9,2.95,2.93571428571,2800.0,4.0,8220.0,,,0.05,0.05
2000-03-23,3.0,3.0,2.4,2.4,2.82352941176,1700.0,8.0,4800.0,,,0.6,-0.6
2000-03-22,3.25,3.25,2.75,2.8,3.10729927007,13700.0,32.0,42570.0,,,0.5,-0.45
2000-03-21,2.7,2.7,2.7,2.7,2.7,7000.0,17.0,18900.0,,,0.0,0.0
2000-03-16,2.2,2.2,2.2,2.2,2.2,2000.0,1.0,4400.0,,,0.0,0.0
2000-03-15,2.2,2.2,2.2,2.2,2.2,1000.0,1.0,2200.0,,,0.0,0.0
2000-03-14,1.85,1.85,1.85,1.85,1.85,100.0,1.0,185.0,,,0.0,0.0
2000-03-10,1.5,1.5,1.5,1.5,1.5,1400.0,2.0,2100.0,,,0.0,0.0
2000-03-09,1.4,1.4,1.35,1.35,1.39838709677,6200.0,2.0,8670.0,,,0.05,-0.05
2000-03-08,1.55,1.55,1.45,1.45,1.47222222222,900.0,8.0,1325.0,,,0.1,-0.1
2000-03-07,1.65,1.65,1.65,1.65,1.65,100.0,1.0,165.0,,,0.0,0.0
2000-02-29,2.0,2.0,2.0,2.0,2.0,500.0,2.0,1000.0,,,0.0,0.0
2000-02-28,2.0,2.0,2.0,2.0,2.0,400.0,1.0,800.0,,,0.0,0.0
2000-02-23,1.95,1.95,1.95,1.95,1.95,100.0,1.0,195.0,,,0.0,0.0
2000-02-10,1.6,1.6,1.4,1.6,1.58095238095,2100.0,8.0,3320.0,,,0.2,0.0
2000-02-09,1.65,2.25,1.6,1.6,1.65476190476,2100.0,7.0,3475.0,,,0.65,-0.05
2000-02-07,2.0,2.0,2.0,2.0,2.0,500.0,1.0,1000.0,,,0.0,0.0
2000-01-28,2.0,2.0,2.0,2.0,2.0,2000.0,1.0,4000.0,,,0.0,0.0
2000-01-25,2.05,2.05,2.05,2.05,2.05,500.0,1.0,1025.0,,,0.0,0.0
2000-01-24,2.95,2.95,2.25,2.25,2.6,200.0,2.0,520.0,,,0.7,-0.7
2000-01-07,2.8,2.8,2.8,2.8,2.8,200.0,1.0,560.0,,,0.0,0.0
2000-01-06,2.5,2.5,2.5,2.5,2.5,100.0,1.0,250.0,,,0.0,0.0
2000-01-05,2.6,2.6,2.6,2.6,2.6,1000.0,1.0,2600.0,,,0.0,0.0
2000-01-04,3.05,3.05,3.05,3.05,3.05,1800.0,1.0,5490.0,,,0.0,0.0
2000-01-03,4.85,4.85,3.0,3.25,3.26162790698,4300.0,9.0,14025.0,,,1.85,-1.6
1999-12-30,2.8,3.0,2.25,2.65,2.50043478261,11500.0,9.0,28755.0,,,0.75,-0.15
1999-12-29,2.8,3.0,2.8,2.8,2.80540540541,3700.0,5.0,10380.0,,,0.2,0.0
1999-12-28,3.0,3.2,3.0,3.0,3.02857142857,1400.0,5.0,4240.0,,,0.2,0.0
1999-12-27,2.8,3.5,2.8,3.5,3.40714285714,2100.0,4.0,7155.0,,,0.7,0.7
1999-12-24,3.1,3.1,2.5,3.0,2.70853658537,4100.0,10.0,11105.0,,,0.6,-0.1
1999-12-23,3.35,3.5,3.05,3.5,3.22261904762,4200.0,13.0,13535.0,,,0.45,0.15
1999-12-22,3.5,4.0,3.4,3.85,3.78191489362,4700.0,12.0,17775.0,,,0.6,0.35
1999-12-21,4.9,4.9,3.8,3.9,4.0,10100.0,16.0,40400.0,,,1.1,-1.0
1999-12-20,3.45,4.0,3.15,3.65,3.69893617021,14100.0,32.0,52155.0,,,0.85,0.2
1999-12-17,3.0,3.35,2.75,2.8,2.99851851852,13500.0,23.0,40480.0,,,0.6,-0.2
1999-12-16,3.5,3.5,2.5,2.6,3.0811965812,11700.0,17.0,36050.0,,,1.0,-0.9
1999-12-15,2.55,3.25,2.5,3.2,2.72857142857,10500.0,20.0,28650.0,,,0.75,0.65
1999-12-14,2.25,3.25,2.25,3.05,2.77423469388,19600.0,20.0,54375.0,,,1.0,0.8
1999-12-13,2.5,2.5,2.0,2.0,2.18113207547,5300.0,9.0,11560.0,,,0.5,-0.5
1999-12-10,2.3,2.3,2.0,2.2,2.11363636364,2200.0,5.0,4650.0,,,0.3,-0.1
1999-12-09,2.0,2.25,2.0,2.0,2.02906976744,4300.0,4.0,8725.0,,,0.25,0.0
1999-12-08,2.2,2.5,2.2,2.5,2.33846153846,3900.0,5.0,9120.0,,,0.3,0.3
1999-12-07,2.0,2.1,2.0,2.05,2.03333333333,3000.0,5.0,6100.0,,,0.1,0.05
1999-12-06,2.5,2.5,2.5,2.5,2.5,500.0,1.0,1250.0,,,0.0,0.0
